CountyName,year,log_price,wfh_rate,median_income,unemployment_rate,population,n_zips
San Bernardino County,2019,12.777488130599833,5.154852076293966,66497.98529661105,0.0784267338617429,2124362.0,76.0
San Bernardino County,2020,12.832574981461772,6.145124241768473,69064.70530278316,0.0744711288243426,2139518.0,76.0
San Bernardino County,2021,13.00447195373289,7.800743605725355,73790.67926137279,0.0759127809908795,2143308.0,76.0
San Bernardino County,2022,13.161303816454582,8.974069787031027,80981.23321375629,0.0727873465640891,2154727.0,76.0
San Bernardino County,2023,13.161985443356063,9.824297753787048,85430.41285371143,0.0724707250424252,2162039.0,76.0
San Diego County,2017,13.217231261279897,6.762439701366728,73679.2175228238,0.0719403036035294,3255364.0,93.0
San Diego County,2018,13.278235789730031,6.739521456361421,77830.30401863324,0.0650199737063079,3273789.0,93.0
San Diego County,2019,13.29669177423641,6.822987054398052,81655.66517221165,0.0608650258100713,3288445.0,95.0
San Diego County,2020,13.351847398159897,9.456557173130147,85478.02312326508,0.0624513236701021,3295723.0,95.0
San Diego County,2021,13.513517919482382,12.251811200346305,91623.06249771269,0.0659993577155244,3254944.0,95.0
San Diego County,2022,13.676245192665323,14.70417600495701,100588.8800649222,0.0636328785301384,3247925.0,95.0
San Diego County,2023,13.68663192717497,16.734847469724752,106045.9546842723,0.0624681943615832,3240023.0,95.0
San Francisco County,2017,13.985924053700868,6.520157234964175,97151.45238471276,0.0553205323361707,861110.0,25.0
San Francisco County,2018,14.063372000166355,6.407236772128538,105975.24878543911,0.0472665831968442,866980.0,25.0
San Francisco County,2019,14.06373098744285,6.471860263913307,115460.38903587693,0.0423777845824258,871953.0,25.0
San Francisco County,2020,14.087071556233322,11.529658689421751,118989.1859277755,0.0470675115878843,871600.0,26.0
San Francisco County,2021,14.105131831799895,17.650622080839362,127890.25263924112,0.0533686769485411,862748.0,26.0
San Francisco County,2022,14.130979785560925,22.869680900224083,137455.9602590814,0.0543569791248968,847900.0,26.0
San Francisco County,2023,14.006806095747562,26.814528290853424,143694.16618155903,0.0570878638307266,833492.0,26.0
San Joaquin County,2017,12.651080593431335,4.042261223528493,60981.45311447571,0.1036270584282034,666613.0,27.0
San Joaquin County,2018,12.75384977093448,3.927950199321358,64589.02630923285,0.0890426423130769,674288.0,27.0
San Joaquin County,2019,12.80783232019122,4.02913283911543,69076.5468913324,0.0795369615234135,684988.0,27.0
